song,performer,week_id,week_position,previous_week_position,peak_position,weeks_on_chart,year
Shallow,Lady Gaga & Bradley Cooper,6/1/2019,36,22.0,1,34,2019
Rockstar,DaBaby Featuring Roddy Ricch,12/19/2020,42,35.0,1,34,2020
Roses,SAINt JHN,11/21/2020,46,44.0,4,34,2020
Say So,Doja Cat Featuring Nicki Minaj,9/5/2020,47,43.0,1,34,2020
Dance Monkey,Tones And I,6/6/2020,48,47.0,4,34,2020
Blinding Lights,The Weeknd,8/8/2020,5,4.0,1,35,2020
Someone You Loved,Lewis Capaldi,1/18/2020,6,4.0,1,35,2020
Circles,Post Malone,5/9/2020,8,6.0,1,35,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,6/29/2019,11,7.0,1,35,2019
Bad Guy,Billie Eilish,12/7/2019,14,17.0,1,35,2019
Sicko Mode,Travis Scott,4/13/2019,20,18.0,1,35,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,11/9/2019,21,18.0,1,35,2019
Sucker,Jonas Brothers,11/9/2019,26,23.0,1,35,2019
Senorita,Shawn Mendes & Camila Cabello,2/29/2020,32,33.0,1,35,2020
Shallow,Lady Gaga & Bradley Cooper,6/8/2019,37,36.0,1,35,2019
Say So,Doja Cat Featuring Nicki Minaj,9/12/2020,46,47.0,1,35,2020
Stupid Love,Lady Gaga,6/13/2020,42,,42,10,2020
Go Crazy,Chris Brown & Young Thug,2/20/2021,7,6.0,5,40,2021
I Hope,Gabby Barrett Featuring Charlie Puth,10/10/2020,10,10.0,10,40,2020
Happier,Marshmello & Bastille,6/1/2019,18,17.0,2,40,2019
Don't Start Now,Dua Lipa,8/15/2020,22,24.0,2,40,2020
Mood,24kGoldn Featuring iann dior,5/22/2021,24,24.0,1,40,2021
Memories,Maroon 5,7/4/2020,40,39.0,2,40,2020
Go Crazy,Chris Brown & Young Thug,2/27/2021,8,7.0,5,41,2021
I Hope,Gabby Barrett Featuring Charlie Puth,10/17/2020,8,10.0,8,41,2020
Happier,Marshmello & Bastille,6/8/2019,16,18.0,2,41,2019
Don't Start Now,Dua Lipa,8/22/2020,26,22.0,2,41,2020
Mood,24kGoldn Featuring iann dior,5/29/2021,37,24.0,1,41,2021
Memories,Maroon 5,7/11/2020,42,40.0,2,41,2020
Go Crazy,Chris Brown & Young Thug,3/6/2021,3,8.0,3,42,2021
I Hope,Gabby Barrett Featuring Charlie Puth,10/24/2020,8,8.0,8,42,2020
Happier,Marshmello & Bastille,6/15/2019,18,16.0,2,42,2019
Don't Start Now,Dua Lipa,8/29/2020,27,26.0,2,42,2020
Go Crazy,Chris Brown & Young Thug,3/13/2021,5,3.0,3,43,2021
I Hope,Gabby Barrett Featuring Charlie Puth,10/31/2020,6,8.0,6,43,2020
Happier,Marshmello & Bastille,6/22/2019,18,18.0,2,43,2019
Don't Start Now,Dua Lipa,9/5/2020,27,27.0,2,43,2020
I Hope,Gabby Barrett Featuring Charlie Puth,11/7/2020,6,6.0,6,44,2020
Go Crazy,Chris Brown & Young Thug,3/20/2021,11,5.0,3,44,2021
Happier,Marshmello & Bastille,6/29/2019,20,18.0,2,44,2019
Don't Start Now,Dua Lipa,9/12/2020,23,27.0,2,44,2020
I Hope,Gabby Barrett Featuring Charlie Puth,11/14/2020,5,6.0,5,45,2020
Go Crazy,Chris Brown & Young Thug,3/27/2021,11,11.0,3,45,2021
Happier,Marshmello & Bastille,7/6/2019,25,20.0,2,45,2019
Don't Start Now,Dua Lipa,9/19/2020,25,23.0,2,45,2020
I Hope,Gabby Barrett Featuring Charlie Puth,11/21/2020,3,5.0,3,46,2020
Go Crazy,Chris Brown & Young Thug,4/3/2021,12,11.0,3,46,2021
Happier,Marshmello & Bastille,7/13/2019,25,25.0,2,46,2019
Don't Start Now,Dua Lipa,9/26/2020,28,25.0,2,46,2020
I Hope,Gabby Barrett Featuring Charlie Puth,11/28/2020,4,3.0,3,47,2020
Go Crazy,Chris Brown & Young Thug,4/10/2021,15,12.0,3,47,2021
Happier,Marshmello & Bastille,7/20/2019,22,25.0,2,47,2019
Don't Start Now,Dua Lipa,10/3/2020,32,28.0,2,47,2020
I Hope,Gabby Barrett Featuring Charlie Puth,12/5/2020,5,4.0,3,48,2020
Go Crazy,Chris Brown & Young Thug,4/17/2021,16,15.0,3,48,2021
Happier,Marshmello & Bastille,7/27/2019,27,22.0,2,48,2019
Don't Start Now,Dua Lipa,10/10/2020,33,32.0,2,48,2020
I Hope,Gabby Barrett Featuring Charlie Puth,12/12/2020,8,5.0,3,49,2020
Go Crazy,Chris Brown & Young Thug,4/24/2021,22,16.0,3,49,2021
Happier,Marshmello & Bastille,8/3/2019,27,27.0,2,49,2019
Don't Start Now,Dua Lipa,10/17/2020,39,33.0,2,49,2020
I Hope,Gabby Barrett Featuring Charlie Puth,12/19/2020,12,8.0,3,50,2020
Go Crazy,Chris Brown & Young Thug,5/1/2021,24,22.0,3,50,2021
Happier,Marshmello & Bastille,8/10/2019,25,27.0,2,50,2019
Don't Start Now,Dua Lipa,10/24/2020,35,39.0,2,50,2020
I Hope,Gabby Barrett Featuring Charlie Puth,12/26/2020,20,12.0,3,51,2020
Go Crazy,Chris Brown & Young Thug,5/8/2021,25,24.0,3,51,2021
Happier,Marshmello & Bastille,8/17/2019,26,25.0,2,51,2019
Don't Start Now,Dua Lipa,10/31/2020,36,35.0,2,51,2020
Go Crazy,Chris Brown & Young Thug,5/15/2021,28,25.0,3,52,2021
Happier,Marshmello & Bastille,8/24/2019,30,26.0,2,52,2019
I Hope,Gabby Barrett Featuring Charlie Puth,1/2/2021,30,20.0,3,52,2021
Don't Start Now,Dua Lipa,11/7/2020,38,36.0,2,52,2020
I Hope,Gabby Barrett Featuring Charlie Puth,1/9/2021,8,30.0,3,53,2021
I Hope,Gabby Barrett Featuring Charlie Puth,1/16/2021,10,8.0,3,54,2021
I Hope,Gabby Barrett Featuring Charlie Puth,1/23/2021,14,10.0,3,55,2021
I Hope,Gabby Barrett Featuring Charlie Puth,1/30/2021,12,14.0,3,56,2021
I Hope,Gabby Barrett Featuring Charlie Puth,2/6/2021,17,12.0,3,57,2021
I Hope,Gabby Barrett Featuring Charlie Puth,2/13/2021,19,17.0,3,58,2021
I Hope,Gabby Barrett Featuring Charlie Puth,2/20/2021,20,19.0,3,59,2021
I Hope,Gabby Barrett Featuring Charlie Puth,2/27/2021,19,20.0,3,60,2021
I Hope,Gabby Barrett Featuring Charlie Puth,3/6/2021,18,19.0,3,61,2021
I Hope,Gabby Barrett Featuring Charlie Puth,3/13/2021,24,18.0,3,62,2021
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,11/16/2019,95,,95,2,2019
Homicide,Logic Featuring Eminem,7/13/2019,71,,71,6,2019
Futsal Shuffle 2020,Lil Uzi Vert,3/21/2020,48,,48,10,2020
Futsal Shuffle 2020,Lil Uzi Vert,3/28/2020,94,48.0,48,11,2020
HIGHEST IN THE ROOM,Travis Scott,5/9/2020,38,,38,22,2020
I Don't Care,Ed Sheeran & Justin Bieber,1/11/2020,28,,28,31,2020
I Don't Care,Ed Sheeran & Justin Bieber,1/18/2020,32,28.0,28,32,2020
I Don't Care,Ed Sheeran & Justin Bieber,1/25/2020,38,32.0,28,33,2020
I Don't Care,Ed Sheeran & Justin Bieber,2/1/2020,44,38.0,28,34,2020
I Don't Care,Ed Sheeran & Justin Bieber,2/8/2020,44,44.0,28,35,2020
I Don't Care,Ed Sheeran & Justin Bieber,2/15/2020,40,44.0,28,36,2020
I Don't Care,Ed Sheeran & Justin Bieber,2/22/2020,40,40.0,28,37,2020
I Don't Care,Ed Sheeran & Justin Bieber,2/29/2020,39,40.0,28,38,2020
I Don't Care,Ed Sheeran & Justin Bieber,3/7/2020,44,39.0,28,39,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,11/30/2019,90,,90,3,2019
It's The Most Wonderful Time Of The Year,Andy Williams,1/5/2019,13,10.0,10,9,2019
High Hopes,Panic! At The Disco,1/5/2019,6,6.0,5,21,2019
High Hopes,Panic! At The Disco,1/12/2019,5,6.0,5,22,2019
High Hopes,Panic! At The Disco,1/19/2019,5,5.0,5,23,2019
High Hopes,Panic! At The Disco,1/26/2019,4,5.0,4,24,2019
High Hopes,Panic! At The Disco,2/2/2019,6,4.0,4,25,2019
High Hopes,Panic! At The Disco,2/9/2019,7,6.0,4,26,2019
High Hopes,Panic! At The Disco,2/16/2019,6,7.0,4,27,2019
High Hopes,Panic! At The Disco,2/23/2019,8,6.0,4,28,2019
High Hopes,Panic! At The Disco,3/2/2019,9,8.0,4,29,2019
High Hopes,Panic! At The Disco,3/9/2019,11,9.0,4,30,2019
High Hopes,Panic! At The Disco,3/16/2019,12,11.0,4,31,2019
High Hopes,Panic! At The Disco,3/23/2019,12,12.0,4,32,2019
High Hopes,Panic! At The Disco,3/30/2019,14,12.0,4,33,2019
High Hopes,Panic! At The Disco,4/6/2019,13,14.0,4,34,2019
High Hopes,Panic! At The Disco,4/13/2019,17,13.0,4,35,2019
High Hopes,Panic! At The Disco,4/20/2019,20,17.0,4,36,2019
High Hopes,Panic! At The Disco,4/27/2019,21,20.0,4,37,2019
High Hopes,Panic! At The Disco,5/4/2019,20,21.0,4,38,2019
High Hopes,Panic! At The Disco,5/11/2019,18,20.0,4,39,2019
High Hopes,Panic! At The Disco,5/18/2019,20,18.0,4,40,2019
High Hopes,Panic! At The Disco,5/25/2019,20,20.0,4,41,2019
High Hopes,Panic! At The Disco,6/1/2019,22,20.0,4,42,2019
High Hopes,Panic! At The Disco,6/8/2019,19,22.0,4,43,2019
High Hopes,Panic! At The Disco,6/15/2019,23,19.0,4,44,2019
High Hopes,Panic! At The Disco,6/22/2019,21,23.0,4,45,2019
High Hopes,Panic! At The Disco,6/29/2019,23,21.0,4,46,2019
High Hopes,Panic! At The Disco,7/6/2019,32,23.0,4,47,2019
High Hopes,Panic! At The Disco,7/13/2019,33,32.0,4,48,2019
High Hopes,Panic! At The Disco,7/20/2019,33,33.0,4,49,2019
High Hopes,Panic! At The Disco,7/27/2019,35,33.0,4,50,2019
High Hopes,Panic! At The Disco,8/3/2019,34,35.0,4,51,2019
High Hopes,Panic! At The Disco,8/10/2019,32,34.0,4,52,2019
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,1/11/2020,97,,97,4,2020
It's The Most Wonderful Time Of The Year,Andy Williams,12/7/2019,49,,49,10,2019
It's The Most Wonderful Time Of The Year,Andy Williams,12/14/2019,24,49.0,24,11,2019
It's The Most Wonderful Time Of The Year,Andy Williams,12/21/2019,20,24.0,20,12,2019
It's The Most Wonderful Time Of The Year,Andy Williams,12/28/2019,15,20.0,15,13,2019
It's The Most Wonderful Time Of The Year,Andy Williams,1/4/2020,7,15.0,7,14,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,2/15/2020,75,,75,5,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,2/22/2020,73,75.0,73,6,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,2/29/2020,83,73.0,73,7,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,3/7/2020,91,83.0,73,8,2020
It's The Most Wonderful Time Of The Year,Andy Williams,12/5/2020,37,,37,15,2020
It's The Most Wonderful Time Of The Year,Andy Williams,12/12/2020,12,37.0,12,16,2020
It's The Most Wonderful Time Of The Year,Andy Williams,12/19/2020,6,12.0,6,17,2020
It's The Most Wonderful Time Of The Year,Andy Williams,12/26/2020,7,6.0,6,18,2020
It's The Most Wonderful Time Of The Year,Andy Williams,1/2/2021,5,7.0,5,19,2021
It's The Most Wonderful Time Of The Year,Andy Williams,1/9/2021,28,5.0,5,20,2021
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,4/4/2020,90,,90,9,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,4/11/2020,68,90.0,68,10,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,4/18/2020,65,68.0,65,11,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,4/25/2020,68,65.0,65,12,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,5/2/2020,67,68.0,65,13,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,5/9/2020,57,67.0,57,14,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,5/16/2020,66,57.0,57,15,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,5/23/2020,58,66.0,57,16,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,5/30/2020,50,58.0,50,17,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,6/6/2020,53,50.0,50,18,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,6/13/2020,39,53.0,39,19,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,6/20/2020,41,39.0,39,20,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,6/27/2020,47,41.0,39,21,2020
Jingle Bell Rock,Bobby Helms,1/5/2019,8,13.0,8,25,2019
Jingle Bell Rock,Bobby Helms,12/7/2019,47,,47,26,2019
Jingle Bell Rock,Bobby Helms,12/14/2019,23,47.0,23,27,2019
Jingle Bell Rock,Bobby Helms,12/21/2019,15,23.0,15,28,2019
Jingle Bell Rock,Bobby Helms,12/28/2019,9,15.0,9,29,2019
Jingle Bell Rock,Bobby Helms,1/4/2020,3,9.0,3,30,2020
Jingle Bell Rock,Bobby Helms,12/5/2020,31,,31,31,2020
Jingle Bell Rock,Bobby Helms,12/12/2020,9,31.0,9,32,2020
Jingle Bell Rock,Bobby Helms,12/19/2020,5,9.0,5,33,2020
Jingle Bell Rock,Bobby Helms,12/26/2020,4,5.0,4,34,2020
Jingle Bell Rock,Bobby Helms,1/2/2021,3,4.0,3,35,2021
Jingle Bell Rock,Bobby Helms,1/9/2021,15,3.0,3,36,2021
Stuck With U,Ariana Grande & Justin Bieber,9/12/2020,91,89.0,1,17,2020
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,7/13/2019,1,1.0,1,18,2019
Blinding Lights,The Weeknd,4/11/2020,1,1.0,1,18,2020
Circles,Post Malone,1/11/2020,1,5.0,1,18,2020
Say So,Doja Cat Featuring Nicki Minaj,5/16/2020,1,6.0,1,18,2020
Save Your Tears,The Weeknd & Ariana Grande,5/8/2021,1,6.0,1,18,2021
Bad Guy,Billie Eilish,8/10/2019,2,2.0,2,18,2019
Senorita,Shawn Mendes & Camila Cabello,11/2/2019,3,2.0,1,18,2019
Rockstar,DaBaby Featuring Roddy Ricch,8/29/2020,3,2.0,1,18,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,3/2/2019,3,5.0,1,18,2019
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,3/13/2021,4,4.0,2,18,2021
Ran$om,Lil Tecca,10/12/2019,4,4.0,4,18,2019
Roses,SAINt JHN,8/1/2020,5,8.0,4,18,2020
Dance Monkey,Tones And I,2/15/2020,5,7.0,5,18,2020
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,10/24/2020,6,1.0,1,18,2020
Savage,Megan Thee Stallion,7/25/2020,6,4.0,1,18,2020
Roxanne,Arizona Zervas,3/14/2020,6,6.0,4,18,2020
Sucker,Jonas Brothers,7/13/2019,7,6.0,1,18,2019
"10,000 Hours",Dan + Shay & Justin Bieber,2/15/2020,8,6.0,4,18,2020
Positions,Ariana Grande,3/6/2021,9,10.0,1,18,2021
Someone You Loved,Lewis Capaldi,9/21/2019,9,11.0,9,18,2019
7 Rings,Ariana Grande,6/1/2019,12,11.0,1,18,2019
Dakiti,Bad Bunny & Jhay Cortez,3/13/2021,16,16.0,5,18,2021
Shallow,Lady Gaga & Bradley Cooper,2/9/2019,16,24.0,5,18,2019
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,6/22/2019,37,31.0,2,18,2019
Come & Go,Juice WRLD x Marshmello,11/21/2020,38,31.0,2,18,2020
Rain On Me,Lady Gaga & Ariana Grande,10/3/2020,41,37.0,1,18,2020
Please Me,Cardi B & Bruno Mars,6/29/2019,57,51.0,3,18,2019
Popstar,DJ Khaled Featuring Drake,11/28/2020,83,64.0,3,18,2020
Stuck With U,Ariana Grande & Justin Bieber,9/19/2020,100,91.0,1,18,2020
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,7/20/2019,1,1.0,1,19,2019
Save Your Tears,The Weeknd & Ariana Grande,5/15/2021,1,1.0,1,19,2021
Blinding Lights,The Weeknd,4/18/2020,2,1.0,1,19,2020
Say So,Doja Cat Featuring Nicki Minaj,5/23/2020,2,1.0,1,19,2020
Bad Guy,Billie Eilish,8/17/2019,2,2.0,2,19,2019
Circles,Post Malone,1/18/2020,3,1.0,1,19,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,3/9/2019,4,3.0,1,19,2019
Senorita,Shawn Mendes & Camila Cabello,11/9/2019,4,3.0,1,19,2019
Rockstar,DaBaby Featuring Roddy Ricch,9/5/2020,4,3.0,1,19,2020
Someone You Loved,Lewis Capaldi,9/28/2019,4,9.0,4,19,2019
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,10/31/2020,5,6.0,1,19,2020
Dance Monkey,Tones And I,2/22/2020,5,5.0,5,19,2020
Savage,Megan Thee Stallion,8/1/2020,6,6.0,1,19,2020
Roxanne,Arizona Zervas,3/21/2020,7,6.0,4,19,2020
Sucker,Jonas Brothers,7/20/2019,8,7.0,1,19,2019
Ran$om,Lil Tecca,10/19/2019,8,4.0,4,19,2019
Roses,SAINt JHN,8/8/2020,8,5.0,4,19,2020
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,3/20/2021,9,4.0,2,19,2021
"10,000 Hours",Dan + Shay & Justin Bieber,2/22/2020,9,8.0,4,19,2020
Positions,Ariana Grande,3/13/2021,11,9.0,1,19,2021
7 Rings,Ariana Grande,6/8/2019,14,12.0,1,19,2019
Dakiti,Bad Bunny & Jhay Cortez,3/20/2021,23,16.0,5,19,2021
Shallow,Lady Gaga & Bradley Cooper,2/16/2019,24,16.0,5,19,2019
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,6/29/2019,41,37.0,2,19,2019
Come & Go,Juice WRLD x Marshmello,11/28/2020,47,38.0,2,19,2020
Rain On Me,Lady Gaga & Ariana Grande,10/10/2020,55,41.0,1,19,2020
Please Me,Cardi B & Bruno Mars,7/6/2019,65,57.0,3,19,2019
Popstar,DJ Khaled Featuring Drake,12/5/2020,96,83.0,3,19,2020
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,7/27/2019,1,1.0,1,20,2019
Bad Guy,Billie Eilish,8/24/2019,1,2.0,1,20,2019
Blinding Lights,The Weeknd,4/25/2020,1,2.0,1,20,2020
Say So,Doja Cat Featuring Nicki Minaj,5/30/2020,2,2.0,1,20,2020
Circles,Post Malone,1/25/2020,3,3.0,1,20,2020
Senorita,Shawn Mendes & Camila Cabello,11/16/2019,3,4.0,1,20,2019
Someone You Loved,Lewis Capaldi,10/5/2019,3,4.0,3,20,2019
Save Your Tears,The Weeknd & Ariana Grande,5/22/2021,4,1.0,1,20,2021
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,3/16/2019,4,4.0,1,20,2019
Rockstar,DaBaby Featuring Roddy Ricch,9/12/2020,4,4.0,1,20,2020
Dance Monkey,Tones And I,2/29/2020,4,5.0,4,20,2020
Roses,SAINt JHN,8/15/2020,5,8.0,4,20,2020
Roxanne,Arizona Zervas,3/28/2020,6,7.0,4,20,2020
Ran$om,Lil Tecca,10/26/2019,7,8.0,4,20,2019
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,11/7/2020,8,5.0,1,20,2020
Sucker,Jonas Brothers,7/27/2019,8,8.0,1,20,2019
Savage,Megan Thee Stallion,8/8/2020,9,6.0,1,20,2020
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,3/27/2021,9,9.0,2,20,2021
Dance Monkey,Tones And I,6/13/2020,49,48.0,4,35,2020
Rockstar,DaBaby Featuring Roddy Ricch,12/26/2020,50,42.0,1,35,2020
Blinding Lights,The Weeknd,8/15/2020,4,5.0,1,36,2020
Someone You Loved,Lewis Capaldi,1/25/2020,6,6.0,1,36,2020
Circles,Post Malone,5/16/2020,8,8.0,1,36,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,7/6/2019,12,11.0,1,36,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,11/16/2019,18,21.0,1,36,2019
Bad Guy,Billie Eilish,12/14/2019,21,14.0,1,36,2019
Sicko Mode,Travis Scott,4/20/2019,25,20.0,1,36,2019
Sucker,Jonas Brothers,11/16/2019,25,26.0,1,36,2019
Senorita,Shawn Mendes & Camila Cabello,3/7/2020,35,32.0,1,36,2020
Say So,Doja Cat Featuring Nicki Minaj,9/19/2020,40,46.0,1,36,2020
Shallow,Lady Gaga & Bradley Cooper,6/15/2019,43,37.0,1,36,2019
Dance Monkey,Tones And I,6/20/2020,50,49.0,4,36,2020
Blinding Lights,The Weeknd,8/22/2020,3,4.0,1,37,2020
Someone You Loved,Lewis Capaldi,2/1/2020,8,6.0,1,37,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,7/13/2019,8,12.0,1,37,2019
Circles,Post Malone,5/23/2020,10,8.0,1,37,2020
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,11/23/2019,21,18.0,1,37,2019
Bad Guy,Billie Eilish,12/21/2019,21,21.0,1,37,2019
Sicko Mode,Travis Scott,4/27/2019,26,25.0,1,37,2019
Sucker,Jonas Brothers,11/23/2019,32,25.0,1,37,2019
Shallow,Lady Gaga & Bradley Cooper,6/22/2019,34,43.0,1,37,2019
Senorita,Shawn Mendes & Camila Cabello,3/14/2020,43,35.0,1,37,2020
Say So,Doja Cat Featuring Nicki Minaj,9/26/2020,48,40.0,1,37,2020
Blinding Lights,The Weeknd,8/29/2020,4,3.0,1,38,2020
Someone You Loved,Lewis Capaldi,2/8/2020,5,8.0,1,38,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,7/20/2019,9,8.0,1,38,2019
Circles,Post Malone,5/30/2020,10,10.0,1,38,2020
Bad Guy,Billie Eilish,12/28/2019,25,21.0,1,38,2019
Sicko Mode,Travis Scott,5/4/2019,25,26.0,1,38,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,11/30/2019,27,21.0,1,38,2019
Sucker,Jonas Brothers,11/30/2019,38,32.0,1,38,2019
Shallow,Lady Gaga & Bradley Cooper,6/29/2019,39,34.0,1,38,2019
Say So,Doja Cat Featuring Nicki Minaj,10/3/2020,47,48.0,1,38,2020
Blinding Lights,The Weeknd,9/5/2020,5,4.0,1,39,2020
Someone You Loved,Lewis Capaldi,2/15/2020,6,5.0,1,39,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,7/27/2019,9,9.0,1,39,2019
Circles,Post Malone,6/6/2020,11,10.0,1,39,2020
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,12/7/2019,20,27.0,1,39,2019
Bad Guy,Billie Eilish,1/4/2020,23,25.0,1,39,2020
Sicko Mode,Travis Scott,5/11/2019,24,25.0,1,39,2019
Shallow,Lady Gaga & Bradley Cooper,7/6/2019,42,39.0,1,39,2019
Blinding Lights,The Weeknd,9/12/2020,5,5.0,1,40,2020
Someone You Loved,Lewis Capaldi,2/22/2020,8,6.0,1,40,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,8/3/2019,9,9.0,1,40,2019
Circles,Post Malone,6/13/2020,11,11.0,1,40,2020
Bad Guy,Billie Eilish,1/11/2020,14,23.0,1,40,2020
Sicko Mode,Travis Scott,5/18/2019,26,24.0,1,40,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,12/14/2019,31,20.0,1,40,2019
Shallow,Lady Gaga & Bradley Cooper,7/13/2019,49,42.0,1,40,2019
Blinding Lights,The Weeknd,9/19/2020,5,5.0,1,41,2020
Someone You Loved,Lewis Capaldi,2/29/2020,8,8.0,1,41,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,8/10/2019,11,9.0,1,41,2019
Circles,Post Malone,6/20/2020,11,11.0,1,41,2020
Sicko Mode,Travis Scott,5/25/2019,31,26.0,1,41,2019
Bad Guy,Billie Eilish,1/18/2020,33,14.0,1,41,2020
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,12/21/2019,39,31.0,1,41,2019
Shallow,Lady Gaga & Bradley Cooper,7/20/2019,45,49.0,1,41,2019
Blinding Lights,The Weeknd,9/26/2020,5,5.0,1,42,2020
Someone You Loved,Lewis Capaldi,3/7/2020,10,8.0,1,42,2020
Circles,Post Malone,6/27/2020,13,11.0,1,42,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,8/17/2019,14,11.0,1,42,2019
Sicko Mode,Travis Scott,6/1/2019,32,31.0,1,42,2019
Bad Guy,Billie Eilish,1/25/2020,40,33.0,1,42,2020
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,12/28/2019,41,39.0,1,42,2019
Shallow,Lady Gaga & Bradley Cooper,7/27/2019,48,45.0,1,42,2019
Blinding Lights,The Weeknd,10/3/2020,7,5.0,1,43,2020
Circles,Post Malone,7/4/2020,10,13.0,1,43,2020
Someone You Loved,Lewis Capaldi,3/14/2020,11,10.0,1,43,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,8/24/2019,15,14.0,1,43,2019
Sicko Mode,Travis Scott,6/8/2019,32,32.0,1,43,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1/4/2020,34,41.0,1,43,2020
Bad Guy,Billie Eilish,2/1/2020,41,40.0,1,43,2020
Shallow,Lady Gaga & Bradley Cooper,8/3/2019,47,48.0,1,43,2019
Blinding Lights,The Weeknd,10/10/2020,6,7.0,1,44,2020
Circles,Post Malone,7/11/2020,13,10.0,1,44,2020
Someone You Loved,Lewis Capaldi,3/21/2020,15,11.0,1,44,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,8/31/2019,15,15.0,1,44,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1/11/2020,15,34.0,1,44,2020
Bad Guy,Billie Eilish,2/8/2020,17,41.0,1,44,2020
Sicko Mode,Travis Scott,6/15/2019,35,32.0,1,44,2019
Shallow,Lady Gaga & Bradley Cooper,8/10/2019,47,47.0,1,44,2019
Blinding Lights,The Weeknd,10/17/2020,6,6.0,1,45,2020
Someone You Loved,Lewis Capaldi,3/28/2020,9,15.0,1,45,2020
Circles,Post Malone,7/18/2020,13,13.0,1,45,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,9/7/2019,17,15.0,1,45,2019
Bad Guy,Billie Eilish,2/15/2020,25,17.0,1,45,2020
Sicko Mode,Travis Scott,6/22/2019,38,35.0,1,45,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1/18/2020,46,15.0,1,45,2020
Shallow,Lady Gaga & Bradley Cooper,8/17/2019,49,47.0,1,45,2019
Blinding Lights,The Weeknd,10/24/2020,4,6.0,1,46,2020
Someone You Loved,Lewis Capaldi,4/4/2020,11,9.0,1,46,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,9/14/2019,14,17.0,1,46,2019
Circles,Post Malone,7/25/2020,20,13.0,1,46,2020
Bad Guy,Billie Eilish,2/22/2020,29,25.0,1,46,2020
